Age,Fare,FarePerPerson,TicketGroupSize,FamilySize,Title_te,Pclass_1,Pclass_2,Pclass_3,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Deck_U,AgeBin_Adult,AgeBin_Child,AgeBin_MidAge,AgeBin_Senior,AgeBin_Teen,Survived
-1.1778751048096947,-0.505331570106761,-0.3369867803189122,0.0,-0.5573393157634208,1.3386490728782812,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1.9545679878301019,-0.33207039051674536,-0.1157596159907616,0.0,-0.5573393157634208,-1.7681577984331502,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-2.094687717289635,-0.05290161861969976,-0.4184629848934491,0.0,2.5725261295845727,-1.7681577984331502,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.1082603902497641,-0.3958803955217844,-0.19723491528419523,0.0,-0.5573393157634208,0.144117718067054,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0.12094276287022102,-0.2895303871800527,-0.30586864767544014,0.0,0.0686337733061779,0.144117718067054,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-0.1082603902497641,-0.5187146551564844,-0.35407486642405506,0.0,-0.5573393157634208,0.144117718067054,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0.4265469670302012,-0.11937037383328204,0.1558247149873506,0.0,-0.5573393157634208,0.144117718067054,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.3501459159902061,-0.3958803955217844,-0.19723491528419523,0.0,-0.5573393157634208,0.144117718067054,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
-1.1014740537696996,-0.5016093198148004,-0.3322340545267953,0.0,-0.5573393157634208,1.3386490728782812,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.1082603902497641,0.08269464201600811,0.41382982941655716,0.0,-0.5573393157634208,0.0007111071615732453,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
-1.6362814110496648,-0.22412513204988777,-0.4358217500484668,0.0,1.946553040514974,0.144117718067054,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.6557501201501863,-0.004778239845066196,-0.428518071433234,0.0,3.198499218654171,0.144117718067054,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
-0.1082603902497641,-0.5187146551564844,-0.35407486642405506,0.0,-0.5573393157634208,-1.7681577984331502,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-0.7958698496097194,4.921620021564799,0.6401501052316507,0.0,2.5725261295845727,0.0007111071615732453,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.1082603902497641,-0.5047998200650523,-0.33630781949146693,0.0,-0.5573393157634208,1.3386490728782812,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
-0.1082603902497641,-0.5044467380373577,-0.33585698950204323,0.0,-0.5573393157634208,0.144117718067054,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.8085522222301764,-0.08276895496239167,0.20255894666206414,0.0,-0.5573393157634208,0.144117718067054,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-0.1082603902497641,2.444107243237153,1.439343126563148,0.0,0.0686337733061779,0.144117718067054,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
-0.1082603902497641,-0.5075479042806026,-0.3398166890477041,0.0,-0.5573393157634208,0.144117718067054,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
2.7949795492700473,-0.4490553996926502,-0.2651309980287233,0.0,-0.5573393157634208,0.144117718067054,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.1082603902497641,1.0753826358790661,0.5655205416410719,0.0,0.0686337733061779,0.144117718067054,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.9613543243101664,0.4336496695437226,0.1558247149873506,0.0,0.0686337733061779,0.144117718067054,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.1082603902497641,-0.5186253211494775,-0.35396080100504423,0.0,-0.5573393157634208,0.144117718067054,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
-0.6430677475297294,-0.5011669037800988,-0.33166915911836076,0.0,-0.5573393157634208,0.144117718067054,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-0.8722709006497145,-0.2895303871800527,-0.38734394696887375,0.0,0.6946068623757766,0.0007111071615732453,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-1.1778751048096947,-0.4332794394552377,-0.39764106687790884,0.0,0.0686337733061779,0.0007111071615732453,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.8085522222301764,-0.4708571514027052,-0.4216314687548604,0.0,0.0686337733061779,0.0007111071615732453,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-0.18466144128975914,-0.22572038217501372,-0.2651309980287233,0.0,0.0686337733061779,0.144117718067054,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-0.1082603902497641,-0.5044467380373577,-0.33585698950204323,0.0,-0.5573393157634208,-1.7681577984331502,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-2.01828666624964,0.21199923615821914,-0.267988065190613,0.0,1.3205799514453753,0.144117718067054,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
-0.7958698496097194,-0.5047998200650523,-0.33630781949146693,0.0,-0.5573393157634208,-1.7681577984331502,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.1082603902497641,-0.5011669037800988,-0.33166915911836076,0.0,-0.5573393157634208,0.144117718067054,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-0.1082603902497641,-0.34270539135091854,-0.3398166890477041,0.0,0.0686337733061779,0.144117718067054,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-0.1082603902497641,-0.5075479042806026,-0.3398166890477041,0.0,-0.5573393157634208,0.144117718067054,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
-0.1082603902497641,-0.21127379704187285,-0.35403684461771806,0.0,0.6946068623757766,1.3386490728782812,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-0.8722709006497145,-0.293784387513722,-0.3085844909852212,0.0,0.0686337733061779,0.144117718067054,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-1.71268246208966,0.17176277400220838,-0.37065282662751065,0.0,2.5725261295845727,0.144117718067054,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.6430677475297294,-0.5064844041971853,-0.33845876739281355,0.0,-0.5573393157634208,0.144117718067054,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
1.4961616815901317,0.9596397948005929,0.49162787686854725,0.0,0.0686337733061779,-1.7681577984331502,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-0.03185933920976906,-0.11937037383328204,-0.19723491528419523,0.0,0.0686337733061779,-1.7681577984331502,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
2.7185784982300523,0.6459072701924843,0.29133443277218946,0.0,0.0686337733061779,0.144117718067054,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.1082603902497641,0.08269464201600811,0.41382982941655716,0.0,-0.5573393157634208,0.0007111071615732453,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
-0.6430677475297294,-0.4490553996926502,-0.2651309980287233,0.0,-0.5573393157634208,1.3386490728782812,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
-0.07005986472976658,-0.5186253211494775,-0.35396080100504423,0.0,-0.5573393157634208,1.3386490728782812,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-1.86548456416965,-0.08214787091367597,-0.36188291593967575,0.0,1.3205799514453753,0.144117718067054,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
-1.4070782579296797,0.3251726610351563,-0.3910782315198228,0.0,3.82447230772377,1.3386490728782812,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.5666666964897343,-0.5186253211494775,-0.35396080100504423,0.0,-0.5573393157634208,-1.7681577984331502,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.6557501201501863,1.0292097162574199,1.6223801022691564,0.0,-0.5573393157634208,0.144117718067054,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
1.1905574774301515,1.1031229720549234,0.5832305558641545,0.0,0.0686337733061779,0.0007111071615732453,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-1.941885615209645,-0.07895737066342405,-0.42400783165091893,0.0,2.5725261295845727,-1.7681577984331502,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.1082603902497641,-0.08276895496239167,0.20255894666206414,0.0,-0.5573393157634208,0.144117718067054,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-0.1082603902497641,-0.3481122257750122,-0.41227719911487104,0.0,0.6946068623757766,-1.7681577984331502,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
-0.03185933920976906,-0.4490553996926502,-0.2651309980287233,0.0,-0.5573393157634208,0.144117718067054,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
-0.7958698496097194,-0.4988633625994168,-0.3287279008138678,0.0,-0.5573393157634208,0.144117718067054,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.9486719516897095,-0.503825653988642,-0.5195473195128619,0.0,3.198499218654171,-1.7681577984331502,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.2610624923297542,-0.4881390277582366,-0.4718745699858112,0.0,0.6946068623757766,0.144117718067054,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.19734381391021605,-0.4490553996926502,-0.2651309980287233,0.0,-0.5573393157634208,-1.7681577984331502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-1.0250730027297046,0.3251726610351563,-0.3910782315198228,0.0,3.82447230772377,-1.7681577984331502,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.6430677475297294,0.8909547054131688,1.4458502871333834,0.0,-0.5573393157634208,0.144117718067054,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-0.2610624923297542,-0.3649495590956751,-0.35401783371454965,0.0,0.0686337733061779,0.144117718067054,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.19734381391021605,0.5292753430442741,0.9840428590515821,0.0,-0.5573393157634208,0.144117718067054,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
-0.3374635433697492,-0.5096749044474372,-0.34253253235748526,0.0,-0.5573393157634208,0.0007111071615732453,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-0.1082603902497641,-0.5044467380373577,-0.33585698950204323,0.0,-0.5573393157634208,-1.7681577984331502,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-0.1082603902497641,-0.5011669037800988,-0.33166915911836076,0.0,-0.5573393157634208,1.3386490728782812,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-2.1840769470064294,-0.05556036882824305,-0.28776302561023265,0.0,0.6946068623757766,1.3386490728782812,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
0.04454171183022598,-0.40704714639766615,-0.21149309266054614,0.0,-0.5573393157634208,0.144117718067054,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
-0.5666666964897343,-0.4809604021951697,-0.30586864767544014,0.0,-0.5573393157634208,-1.7681577984331502,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-0.03185933920976906,-0.47032540136099654,-0.2922894311265345,0.0,-0.5573393157634208,0.144117718067054,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
-0.1082603902497641,-0.5067502792180396,-0.3387982478065362,0.0,-0.5573393157634208,0.0007111071615732453,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
-0.1082603902497641,0.3294266613688256,0.7288676533511673,0.0,-0.5573393157634208,0.144117718067054,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-0.9486719516897095,-0.4490553996926502,-0.2651309980287233,0.0,-0.5573393157634208,0.0007111071615732453,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.2737448649502111,-0.33526089076699733,-0.4426792544056642,0.0,1.3205799514453753,1.3386490728782812,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
-1.0250730027297046,0.05876589013911849,-0.36358031800828894,0.0,1.946553040514974,-1.7681577984331502,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.1082603902497641,-0.5011669037800988,-0.33166915911836076,0.0,-0.5573393157634208,0.0007111071615732453,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-0.4902656454497393,4.921620021564799,0.6401501052316507,0.0,2.5725261295845727,0.0007111071615732453,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
-0.41386459440974427,-0.5011669037800988,-0.33166915911836076,0.0,-0.5573393157634208,0.144117718067054,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-0.03185933920976906,-0.5011669037800988,-0.33166915911836076,0.0,-0.5573393157634208,-1.7681577984331502,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-0.7194687985697245,-0.505331570106761,-0.3369867803189122,0.0,-0.5573393157634208,0.0007111071615732453,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1.2669585284701466,0.6288019348508002,0.28041402682355954,0.0,0.0686337733061779,0.0007111071615732453,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.2610624923297542,-0.23476013288406092,-0.4105983553088746,0.0,1.3205799514453753,0.144117718067054,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
2.2601721919900823,-0.5181829051147758,-0.35339590559660977,0.0,-0.5573393157634208,1.3386490728782812,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.1082603902497641,-0.5011669037800988,-0.33166915911836076,0.0,-0.5573393157634208,0.144117718067054,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
3.176984804470022,0.06470447460492085,0.3908592267024285,0.0,-0.5573393157634208,1.3386490728782812,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.4902656454497393,0.6752407294933007,0.31006153031478517,0.0,0.0686337733061779,0.144117718067054,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0.3501459159902061,-0.18318037883832106,-0.23797256493091207,0.0,0.0686337733061779,0.144117718067054,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0.3501459159902061,-0.11937037383328204,-0.19723491528419523,0.0,0.0686337733061779,0.0007111071615732453,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-0.1082603902497641,-0.5044467380373577,-0.33585698950204323,0.0,-0.5573393157634208,0.144117718067054,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-0.1082603902497641,-0.5044467380373577,-0.33585698950204323,0.0,-0.5573393157634208,0.144117718067054,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-0.6430677475297294,0.9715148367320304,0.4992091534678011,0.0,0.0686337733061779,1.3386490728782812,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.2737448649502111,-0.4883155687720839,-0.31526003384066326,0.0,-0.5573393157634208,0.144117718067054,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.5793490691101912,-0.503825653988642,-0.47855101812235645,0.0,0.6946068623757766,0.144117718067054,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-0.1082603902497641,-0.5044467380373577,-0.33585698950204323,0.0,-0.5573393157634208,1.3386490728782812,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-0.6430677475297294,-0.5096749044474372,-0.34253253235748526,0.0,-0.5573393157634208,0.0007111071615732453,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
-0.1082603902497641,-0.507016154238894,-0.33913772822025884,0.0,-0.5573393157634208,0.144117718067054,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0.6557501201501863,-0.5044467380373577,-0.33585698950204323,0.0,-0.5573393157634208,0.144117718067054,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-0.1082603902497641,-0.1587198769197228,-0.22235646589967065,0.0,0.0686337733061779,0.144117718067054,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
1.3433595795101416,0.4336496695437226,0.8619439755304422,0.0,-0.5573393157634208,-1.7681577984331502,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-1.1396745792896972,-0.3649495590956751,-0.35401783371454965,0.0,0.0686337733061779,0.144117718067054,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.5666666964897343,-0.5011669037800988,-0.33166915911836076,0.0,-0.5573393157634208,1.3386490728782812,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-0.7194687985697245,-0.463412650818784,-0.41687874296274346,0.0,0.0686337733061779,-1.7681577984331502,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.9486719516897095,-0.3648623520888349,-0.15762977229765715,0.0,-0.5573393157634208,0.144117718067054,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.6430677475297294,-0.503825653988642,-0.3350639632555871,0.0,-0.5573393157634208,0.0007111071615732453,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
3.1387842789500247,-0.5075479042806026,-0.3398166890477041,0.0,-0.5573393157634208,1.3386490728782812,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.03185933920976906,-0.22572038217501372,-0.2651309980287233,0.0,0.0686337733061779,0.144117718067054,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-0.41386459440974427,4.592377411740133,2.8108439980026145,0.0,0.0686337733061779,0.144117718067054,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-2.094687717289635,-0.007171115032755173,-0.4289545462508774,0.0,3.198499218654171,0.144117718067054,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.6430677475297294,0.8909547054131688,0.11508706534063376,0.0,0.6946068623757766,1.3386490728782812,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-0.1082603902497641,-0.5011669037800988,-0.33166915911836076,0.0,-0.5573393157634208,-1.7681577984331502,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.23554433943021358,-0.03278445104177783,-0.14195664055691032,0.0,0.0686337733061779,0.144117718067054,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.23554433943021358,-0.3958803955217844,-0.19723491528419523,0.0,-0.5573393157634208,0.144117718067054,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
1.8781669367901068,0.9715148367320304,0.4992091534678011,0.0,0.0686337733061779,0.144117718067054,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
